Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
AN2396,OTHER,0.008478,0.9915219999999999,
AN2397,OTHER,0.000771,0.999229,
AN2398,OTHER,0.0028469999999999997,0.9971530000000001,
AN2399,OTHER,0.0014810000000000001,0.998519,
AN2400,OTHER,0.015066999999999999,0.984933,
AN12115,OTHER,0.011787,0.9882129999999999,
AN12116,OTHER,0.000398,0.999602,
AN2402,OTHER,0.00182,0.99818,
AN10300,OTHER,0.00237,0.9976299999999999,
AN10297,OTHER,0.000463,0.9995370000000001,
AN2404,OTHER,0.0008470000000000001,0.9991530000000001,
AN2405,OTHER,0.000923,0.999077,
AN12119,OTHER,0.183977,0.8160229999999999,
AN2406,OTHER,0.043587,0.956413,
AN2407,OTHER,0.001575,0.998425,
AN11337,OTHER,0.006765,0.9932350000000001,
AN2408,OTHER,0.001236,0.998764,
AN10298,OTHER,0.002438,0.9975620000000001,
AN10301,OTHER,0.00279,0.99721,
AN12120,OTHER,0.0017850000000000001,0.998215,
AN2410,OTHER,0.005239,0.994761,
AN2411,OTHER,0.0015119999999999999,0.9984879999999999,
AN2412,OTHER,0.000305,0.9996950000000001,
AN2413,OTHER,0.000585,0.9994149999999999,
AN2414,OTHER,0.00022400000000000002,0.999776,
AN2415,OTHER,0.002796,0.9972040000000001,
AN2416,OTHER,0.000529,0.9994709999999999,
AN2417,OTHER,0.000513,0.9994870000000001,
AN2418,OTHER,0.0005639999999999999,0.9994360000000001,
AN2419,OTHER,0.002547,0.997453,
AN2420,OTHER,0.0009199999999999999,0.99908,
AN2421,OTHER,0.002259,0.997741,
AN2422,OTHER,0.000379,0.9996209999999999,
AN2423,SP(Sec/SPI),0.8822760000000001,0.117724,CS pos: 19-20. VTA-LP. Pr: 0.5614
AN10302,OTHER,0.001358,0.998642,
AN9509,OTHER,0.0005610000000000001,0.999439,
AN9510,OTHER,0.00025499999999999996,0.9997450000000001,
AN2424,OTHER,0.045867000000000005,0.954133,
AN12232,OTHER,0.001263,0.9987370000000001,
AN2425,OTHER,0.002184,0.997816,
AN2426,OTHER,0.0004940000000000001,0.9995059999999999,
AN2427,OTHER,0.001214,0.9987860000000001,
AN10307,OTHER,0.002652,0.9973479999999999,
AN10303,OTHER,0.000579,0.9994209999999999,
AN2429,OTHER,0.001562,0.9984379999999999,
AN2430,OTHER,0.001545,0.998455,
AN2431,OTHER,0.001866,0.998134,
AN2432,OTHER,0.000769,0.999231,
AN2433,OTHER,0.0011539999999999999,0.9988459999999999,
AN2434,OTHER,0.001093,0.998907,
AN2435,OTHER,0.0008150000000000001,0.999185,
AN2436,OTHER,0.0015710000000000001,0.9984290000000001,
AN2437,OTHER,0.0007480000000000001,0.999252,
AN2438,OTHER,0.0020989999999999997,0.997901,
AN2439,OTHER,0.000842,0.999158,
AN2440,OTHER,0.001852,0.9981479999999999,
AN2441,OTHER,0.0016420000000000002,0.998358,
AN2442,OTHER,0.0008289999999999999,0.9991709999999999,
AN2443,OTHER,0.002195,0.9978049999999999,
AN2444,OTHER,0.0009460000000000001,0.9990540000000001,
AN2445,SP(Sec/SPI),0.9955780000000001,0.004422,CS pos: 18-19. ILA-QD. Pr: 0.9377
AN2446,OTHER,0.001106,0.9988940000000001,
AN2447,OTHER,0.000826,0.999174,
AN2448,OTHER,0.000834,0.999166,
AN11340,OTHER,0.0007769999999999999,0.999223,
AN10304,OTHER,0.000814,0.999186,
AN12233,OTHER,0.000484,0.999516,
AN10308,OTHER,0.001509,0.998491,
AN2450,OTHER,0.001299,0.9987010000000001,
AN2451,OTHER,0.0009029999999999999,0.9990969999999999,
AN2452,OTHER,0.000221,0.9997790000000001,
AN2453,OTHER,0.004665,0.9953350000000001,
AN11341,SP(Sec/SPI),0.956155,0.043845,CS pos: 17-18. LMA-SP. Pr: 0.3516
AN10305,OTHER,0.001289,0.998711,
AN2455,OTHER,0.00040599999999999995,0.9995940000000001,
AN2456,OTHER,0.000942,0.999058,
AN2457,OTHER,0.002336,0.997664,
AN12234,OTHER,0.0008619999999999999,0.999138,
AN2458,OTHER,0.000221,0.9997790000000001,
AN2459,OTHER,0.0007059999999999999,0.999294,
AN2460,OTHER,0.005524,0.994476,
AN12235,OTHER,0.00161,0.99839,
AN12236,OTHER,0.000371,0.9996290000000001,
AN10309,SP(Sec/SPI),0.755795,0.244205,CS pos: 20-21. VFG-RN. Pr: 0.7124
AN10306,OTHER,0.00032,0.9996799999999999,
AN2463,OTHER,0.001852,0.9981479999999999,
AN2464,OTHER,0.000656,0.999344,
AN2465,OTHER,0.0008029999999999999,0.9991969999999999,
AN2466,OTHER,0.356825,0.643175,
AN2467,OTHER,0.000503,0.999497,
AN2468,OTHER,0.001111,0.9988889999999999,
AN10310,OTHER,0.16075699999999998,0.8392430000000001,
AN10311,SP(Sec/SPI),0.9887,0.0113,CS pos: 17-18. ALA-TP. Pr: 0.7567
AN2469,OTHER,0.0012369999999999998,0.998763,
AN2470,OTHER,0.001748,0.998252,
AN2471,OTHER,0.000607,0.999393,
AN2472,OTHER,0.003887,0.9961129999999999,
AN2473,SP(Sec/SPI),0.566448,0.43355200000000005,CS pos: 27-28. NFG-SQ. Pr: 0.1615
AN2474,OTHER,0.0005009999999999999,0.999499,
AN2475,OTHER,0.007897,0.9921030000000001,
AN2476,OTHER,0.024155000000000003,0.9758450000000001,
AN2477,OTHER,0.00044800000000000005,0.999552,
AN2478,OTHER,0.000489,0.999511,
AN2479,OTHER,0.000589,0.999411,
AN2480,OTHER,0.0005809999999999999,0.9994190000000001,
AN2481,OTHER,0.001271,0.9987290000000001,
AN2482,OTHER,0.005985,0.994015,
AN2483,OTHER,0.0008210000000000001,0.999179,
AN2484,OTHER,0.004485,0.9955149999999999,
AN10313,OTHER,0.0024219999999999997,0.9975780000000001,
AN2485,OTHER,0.001092,0.998908,
AN2486,OTHER,0.1359,0.8641,
AN11344,OTHER,0.000539,0.999461,
AN2487,OTHER,0.002427,0.9975729999999999,
AN2488,OTHER,0.019822,0.9801780000000001,
AN12366,OTHER,0.018031000000000002,0.9819690000000001,
AN2489,OTHER,0.0009,0.9991,
AN2490,OTHER,0.0008380000000000001,0.9991620000000001,
AN2491,OTHER,0.00022400000000000002,0.999776,
AN2492,OTHER,0.000264,0.9997360000000001,
AN2493,SP(Sec/SPI),0.831102,0.168898,CS pos: 18-19. AFG-QY. Pr: 0.7222
AN2494,OTHER,0.000154,0.9998459999999999,
AN2495,OTHER,0.000453,0.999547,
AN2496,OTHER,0.00107,0.9989299999999999,
AN2497,SP(Sec/SPI),0.978511,0.021488999999999998,CS pos: 18-19. TAA-FP. Pr: 0.2706
AN2498,OTHER,0.000528,0.9994719999999999,
AN2499,OTHER,0.00704,0.9929600000000001,
AN2500,OTHER,0.00040300000000000004,0.999597,
AN2501,OTHER,0.001302,0.998698,
AN2502,OTHER,0.001384,0.998616,
AN2503,OTHER,0.0011359999999999999,0.998864,
AN2504,OTHER,0.001943,0.998057,
AN2505,OTHER,0.000352,0.999648,
AN2506,OTHER,0.280289,0.719711,
AN2507,OTHER,0.002884,0.997116,
AN2508,OTHER,0.0019190000000000001,0.998081,
AN2509,OTHER,0.002263,0.9977370000000001,
AN2510,OTHER,0.319627,0.680373,
AN2511,OTHER,0.000365,0.999635,
AN10315,OTHER,0.01043,0.9895700000000001,
AN10316,OTHER,0.0010400000000000001,0.9989600000000001,
AN2513,OTHER,0.00837,0.9916299999999999,
AN2514,OTHER,0.003003,0.9969969999999999,
AN2515,OTHER,0.000958,0.999042,
AN2516,OTHER,0.000309,0.999691,
AN2517,OTHER,0.001355,0.9986450000000001,
AN2518,OTHER,0.000781,0.9992190000000001,
AN2520,OTHER,0.000299,0.9997010000000001,
AN2521,OTHER,0.003561,0.996439,
AN2522,OTHER,0.013188,0.9868120000000001,
AN2523,OTHER,0.0013109999999999999,0.9986889999999999,
AN10324,OTHER,0.000642,0.999358,
AN11347,OTHER,0.001283,0.998717,
AN10317,OTHER,0.000729,0.9992709999999999,
AN11960,OTHER,0.0014199999999999998,0.9985799999999999,
AN10322,OTHER,0.00025499999999999996,0.9997450000000001,
AN2525,OTHER,0.0005650000000000001,0.9994350000000001,
AN2526,OTHER,0.0032920000000000002,0.996708,
AN2527,OTHER,0.0030600000000000002,0.9969399999999999,
AN2528,SP(Sec/SPI),0.9639260000000001,0.036074,CS pos: 17-18. ALA-QT. Pr: 0.8693
AN2529,OTHER,0.000573,0.9994270000000001,
AN2530,OTHER,0.000727,0.999273,
AN11961,OTHER,0.000376,0.999624,
AN2531,OTHER,0.001391,0.998609,
AN2532,OTHER,0.0009220000000000001,0.999078,
AN11962,OTHER,0.001033,0.998967,
AN2533,SP(Sec/SPI),0.928742,0.071258,CS pos: 23-24. ANA-AS. Pr: 0.6195
AN2534,SP(Sec/SPI),0.976051,0.023949,CS pos: 19-20. AHG-YA. Pr: 0.5772
AN2535,OTHER,0.001943,0.998057,
AN10318,SP(Sec/SPI),0.999607,0.000393,CS pos: 19-20. VVA-ET. Pr: 0.8805
AN10323,OTHER,0.00037400000000000004,0.999626,
AN2537,SP(Sec/SPI),0.9964930000000001,0.003507,CS pos: 18-19. VLA-AD. Pr: 0.9110
AN2538,OTHER,0.0008880000000000001,0.9991120000000001,
AN9518,OTHER,0.002916,0.997084,
AN2539,OTHER,0.002916,0.997084,
AN2540,OTHER,0.002816,0.997184,
AN2541,OTHER,0.010033,0.989967,
AN2542,SP(Sec/SPI),0.9523159999999999,0.047684,CS pos: 20-21. AHG-VR. Pr: 0.4180
AN2543,SP(Sec/SPI),0.783041,0.216959,CS pos: 26-27. ASA-QD. Pr: 0.5188
AN2544,OTHER,0.226615,0.773385,
AN2545,OTHER,0.000859,0.999141,
AN2546,SP(Sec/SPI),0.559663,0.440337,CS pos: 27-28. ATA-LA. Pr: 0.2467
AN2547,OTHER,0.002425,0.997575,
AN2548,OTHER,0.000341,0.999659,
AN2549,OTHER,0.0045780000000000005,0.9954219999999999,
AN2550,OTHER,0.000526,0.999474,
AN10325,OTHER,0.0019850000000000002,0.998015,
AN10319,OTHER,0.0017120000000000002,0.998288,
AN10320,OTHER,0.0022760000000000002,0.9977239999999999,
AN10326,SP(Sec/SPI),0.984044,0.015956,CS pos: 18-19. AFA-EP. Pr: 0.8833
AN2553,OTHER,0.002173,0.997827,
AN2554,OTHER,0.0021449999999999998,0.9978549999999999,
AN2555,SP(Sec/SPI),0.542606,0.45739399999999997,CS pos: 23-24. VAA-SS. Pr: 0.4437
AN2556,OTHER,0.49191899999999994,0.508081,
AN2557,OTHER,0.001297,0.9987030000000001,
AN11348,OTHER,0.001823,0.9981770000000001,
AN2558,OTHER,0.001855,0.9981450000000001,
AN2559,OTHER,0.002358,0.997642,
AN2560,OTHER,0.001791,0.998209,
AN2561,OTHER,0.0042450000000000005,0.995755,
AN2562,OTHER,0.010569,0.989431,
AN2563,OTHER,0.007597,0.992403,
AN2564,OTHER,0.001101,0.998899,
AN2565,OTHER,0.000529,0.9994709999999999,
AN2566,OTHER,0.0052759999999999994,0.9947239999999999,
AN2567,OTHER,0.022346,0.9776540000000001,
AN2568,OTHER,0.00037,0.9996299999999999,
AN2569,SP(Sec/SPI),0.9849760000000001,0.015024000000000001,CS pos: 19-20. TSA-AG. Pr: 0.4802
AN2570,OTHER,0.000532,0.999468,
AN2571,OTHER,0.000106,0.9998940000000001,
AN2572,SP(Sec/SPI),0.869828,0.130172,CS pos: 18-19. ALA-LT. Pr: 0.5812
AN2573,OTHER,0.0007469999999999999,0.9992530000000001,
AN2574,SP(Sec/SPI),0.950908,0.049092000000000004,CS pos: 25-26. ATA-AE. Pr: 0.4940
AN2575,OTHER,0.000628,0.9993719999999999,
AN2576,OTHER,0.0020329999999999997,0.997967,
AN2577,OTHER,0.002064,0.997936,
AN2578,SP(Sec/SPI),0.9678049999999999,0.032195,CS pos: 17-18. VSA-TL. Pr: 0.6724
AN11963,OTHER,0.0019850000000000002,0.998015,
AN10321,OTHER,0.001092,0.998908,
AN10327,OTHER,0.004033,0.995967,
AN2580,OTHER,0.0019219999999999999,0.998078,
AN11964,SP(Sec/SPI),0.832931,0.167069,CS pos: 23-24. SLA-NK. Pr: 0.7236
AN2581,OTHER,0.000377,0.9996229999999999,
AN2582,SP(Sec/SPI),0.876827,0.123173,CS pos: 19-20. IAG-AP. Pr: 0.6101
AN2583,OTHER,0.000646,0.9993540000000001,
AN2584,OTHER,0.030400999999999997,0.969599,
AN11965,OTHER,0.002726,0.997274,
AN2585,OTHER,0.001491,0.998509,
AN2586,OTHER,0.000944,0.9990559999999999,
AN2587,OTHER,0.002575,0.997425,
AN2588,OTHER,0.00064,0.99936,
AN2589,OTHER,0.000924,0.9990760000000001,
AN2590,OTHER,0.000982,0.9990180000000001,
AN2591,OTHER,0.002106,0.9978940000000001,
AN2592,OTHER,0.001179,0.998821,
AN2593,OTHER,0.207434,0.792566,
AN2594,OTHER,0.002009,0.997991,
AN2595,OTHER,0.145752,0.854248,
AN2596,OTHER,0.017721,0.9822790000000001,
AN2597,OTHER,0.0026100000000000003,0.99739,
AN2598,OTHER,0.001026,0.998974,
AN2599,OTHER,0.000923,0.999077,
AN2600,OTHER,0.002966,0.997034,
AN2601,OTHER,0.001143,0.998857,
AN2602,OTHER,0.002107,0.997893,
AN11966,OTHER,0.002716,0.9972840000000001,
AN2603,OTHER,0.001124,0.998876,
AN2604,OTHER,0.33247899999999997,0.667521,
AN2605,OTHER,0.0017469999999999999,0.9982530000000001,
AN2606,OTHER,0.001166,0.998834,
AN2607,OTHER,0.10891300000000001,0.8910870000000001,
AN2608,OTHER,0.005786,0.9942139999999999,
AN2609,OTHER,0.000493,0.9995069999999999,
AN2610,OTHER,0.001163,0.9988370000000001,
AN11967,OTHER,0.005562,0.9944379999999999,
AN2611,OTHER,0.000366,0.999634,
AN2612,OTHER,0.0011359999999999999,0.998864,
AN2613,OTHER,0.0016010000000000002,0.9983989999999999,
AN2614,OTHER,0.001117,0.998883,
AN2615,OTHER,0.002705,0.997295,
AN9236,OTHER,0.001196,0.9988040000000001,
AN9235,OTHER,0.00197,0.99803,
AN9234,SP(Sec/SPI),0.830341,0.169659,CS pos: 23-24. AKA-TY. Pr: 0.3980
AN9233,OTHER,0.01728,0.98272,
AN9232,OTHER,0.001511,0.998489,
AN9231,SP(Sec/SPI),0.939301,0.060699,CS pos: 23-24. SQR-IQ. Pr: 0.6072
AN9230,OTHER,0.022609999999999998,0.97739,
AN11202,OTHER,0.001715,0.9982850000000001,
AN11194,OTHER,0.004522,0.9954780000000001,
AN11201,SP(Sec/SPI),0.976767,0.023233,CS pos: 17-18. ALA-HE. Pr: 0.8714
AN11193,OTHER,0.0026,0.9974,
AN9227,OTHER,0.000454,0.9995459999999999,
AN9226,OTHER,0.002407,0.9975930000000001,
AN9225,OTHER,0.00086,0.9991399999999999,
AN9224,OTHER,0.014284,0.985716,
AN9223,OTHER,0.000273,0.999727,
AN12146,OTHER,0.0006730000000000001,0.9993270000000001,
AN11200,OTHER,0.005,0.995,
AN11192,OTHER,0.020798,0.979202,
AN9221,OTHER,0.129027,0.870973,
AN9220,OTHER,0.001017,0.998983,
AN9219,OTHER,0.0007469999999999999,0.9992530000000001,
AN9218,OTHER,0.0014060000000000001,0.9985940000000001,
AN11198,OTHER,0.000932,0.9990680000000001,
AN11199,OTHER,0.02647,0.9735299999999999,
AN11191,OTHER,0.014263,0.9857370000000001,
AN9216,OTHER,0.000541,0.999459,
AN9215,OTHER,0.001215,0.998785,
AN12145,OTHER,0.0024460000000000003,0.997554,
AN9214,OTHER,0.001661,0.998339,
AN9213,OTHER,0.000709,0.999291,
AN9212,OTHER,0.000388,0.9996120000000001,
AN9211,OTHER,0.003083,0.996917,
AN9210,OTHER,0.250727,0.749273,
AN9209,OTHER,0.001809,0.9981909999999999,
AN9208,OTHER,0.004113,0.9958870000000001,
AN9207,SP(Sec/SPI),0.889228,0.11077200000000001,CS pos: 19-20. AHA-SP. Pr: 0.7440
AN9206,OTHER,0.00045099999999999996,0.999549,
AN9205,OTHER,0.006973,0.993027,
AN9204,OTHER,0.000773,0.9992270000000001,
AN9203,SP(Sec/SPI),0.53277,0.46723000000000003,CS pos: 19-20. ASA-KS. Pr: 0.3231
AN9202,OTHER,0.001086,0.998914,
AN9201,OTHER,0.013252000000000002,0.986748,
AN9200,OTHER,0.00869,0.99131,
AN9199,OTHER,0.0006490000000000001,0.999351,
AN9198,OTHER,0.000337,0.999663,
AN9197,OTHER,0.00099,0.9990100000000001,
AN9196,OTHER,0.000638,0.9993620000000001,
AN9195,OTHER,0.000692,0.999308,
AN9194,OTHER,0.0031940000000000002,0.996806,
AN9193,OTHER,0.0006,0.9994,
AN9192,OTHER,0.000553,0.999447,
AN9191,OTHER,0.003139,0.9968610000000001,
AN12140,OTHER,0.027997,0.9720030000000001,
AN9189,OTHER,0.0008960000000000001,0.9991040000000001,
AN9188,OTHER,0.009516,0.990484,
AN9187,OTHER,0.0020670000000000003,0.997933,
AN9186,SP(Sec/SPI),0.9989520000000001,0.001048,CS pos: 23-24. VEA-RP. Pr: 0.9696
AN9185,OTHER,0.497924,0.502076,
AN9184,OTHER,0.291398,0.7086020000000001,
AN9183,SP(Sec/SPI),0.981083,0.018917,CS pos: 15-16. VQG-QQ. Pr: 0.9125
AN11190,OTHER,0.0017739999999999998,0.9982260000000001,
AN11195,OTHER,0.000682,0.999318,
AN9181,OTHER,0.002637,0.9973629999999999,
AN9180,OTHER,0.0008230000000000001,0.9991770000000001,
AN9179,OTHER,0.005863,0.994137,
AN9178,OTHER,0.001125,0.998875,
AN9177,OTHER,0.003964,0.996036,
AN11197,OTHER,0.0009429999999999999,0.999057,
AN11189,OTHER,0.000778,0.9992219999999999,
AN11188,OTHER,0.000454,0.9995459999999999,
AN11196,OTHER,0.00074,0.99926,
AN9174,OTHER,0.0009550000000000001,0.9990450000000001,
AN9173,OTHER,0.14057999999999998,0.8594200000000001,
AN9172,OTHER,0.345921,0.654079,
AN9171,OTHER,0.000712,0.999288,
AN9170,SP(Sec/SPI),0.993239,0.006761,CS pos: 24-25. SLG-QE. Pr: 0.5964
AN12139,OTHER,0.0009109999999999999,0.9990889999999999,
AN9169,SP(Sec/SPI),0.545456,0.45454399999999995,CS pos: 24-25. CQA-FL. Pr: 0.4202
AN9494,SP(Sec/SPI),0.545456,0.45454399999999995,CS pos: 24-25. CQA-FL. Pr: 0.4202
AN9493,OTHER,0.0306,0.9694,
AN9168,OTHER,0.127115,0.872885,
AN9167,OTHER,0.000515,0.9994850000000001,
AN9166,SP(Sec/SPI),0.9619110000000001,0.038089,CS pos: 21-22. INA-AL. Pr: 0.8573
AN9165,OTHER,0.001934,0.998066,
AN9164,OTHER,0.003062,0.9969379999999999,
AN9163,OTHER,0.000968,0.9990319999999999,
AN9162,OTHER,0.0028309999999999997,0.9971690000000001,
AN9161,OTHER,0.0035590000000000005,0.996441,
AN11172,OTHER,0.002363,0.9976370000000001,
AN11187,OTHER,0.0070480000000000004,0.9929520000000001,
AN9159,OTHER,0.004448,0.995552,
AN9158,OTHER,0.017049,0.982951,
AN9157,OTHER,0.000276,0.999724,
AN9156,SP(Sec/SPI),0.991394,0.008606,CS pos: 16-17. AAA-VT. Pr: 0.8360
AN11171,OTHER,0.013465000000000001,0.986535,
AN9154,OTHER,0.00046399999999999995,0.9995360000000001,
AN11170,OTHER,0.007984,0.992016,
AN11180,OTHER,0.0027670000000000004,0.997233,
AN9152,OTHER,0.036372,0.963628,
AN9151,OTHER,0.000298,0.9997020000000001,
AN11185,OTHER,0.00506,0.9949399999999999,
AN11169,OTHER,0.002797,0.9972030000000001,
AN9149,OTHER,0.000629,0.9993709999999999,
AN9148,OTHER,0.000328,0.9996719999999999,
AN9147,OTHER,0.0008759999999999999,0.999124,
AN11932,OTHER,0.0006219999999999999,0.9993780000000001,
AN9146,OTHER,0.005998,0.994002,
AN9145,OTHER,0.007529000000000001,0.9924709999999999,
AN11181,OTHER,0.000655,0.999345,
AN11168,OTHER,0.003706,0.996294,
AN9143,OTHER,0.002823,0.9971770000000001,
AN9142,OTHER,0.031145,0.9688549999999999,
AN9141,OTHER,0.000753,0.9992469999999999,
AN9140,OTHER,0.000779,0.9992209999999999,
AN9139,SP(Sec/SPI),0.897573,0.102427,CS pos: 27-28. CYA-RC. Pr: 0.4887
AN9138,OTHER,0.001361,0.9986389999999999,
AN9137,OTHER,0.002176,0.9978239999999999,
AN11931,OTHER,0.001206,0.9987940000000001,
AN11641,OTHER,0.001968,0.9980319999999999,
AN11178,OTHER,0.002333,0.997667,
AN11167,OTHER,0.000792,0.999208,
AN9134,SP(Sec/SPI),0.981008,0.018992,CS pos: 21-22. LSG-SV. Pr: 0.2987
AN9133,OTHER,0.000375,0.999625,
AN9132,OTHER,0.000572,0.9994280000000001,
AN9131,OTHER,0.000983,0.999017,
AN9130,SP(Sec/SPI),0.984259,0.015740999999999998,CS pos: 15-16. AVA-AP. Pr: 0.5282
AN9129,OTHER,0.000611,0.999389,
AN9128,OTHER,0.000768,0.999232,
AN9127,OTHER,0.020145,0.9798549999999999,
AN9126,OTHER,0.000335,0.9996649999999999,
AN9125,OTHER,0.000704,0.999296,
AN9124,OTHER,0.0009369999999999999,0.9990629999999999,
AN9123,OTHER,0.002049,0.997951,
AN9122,OTHER,0.002275,0.997725,
AN9121,OTHER,0.001178,0.998822,
AN9120,OTHER,0.000392,0.9996079999999999,
AN9119,OTHER,0.000521,0.9994790000000001,
AN9118,OTHER,0.004508,0.995492,
AN9117,OTHER,0.002305,0.9976950000000001,
AN9116,OTHER,0.000698,0.999302,
AN9115,OTHER,0.0021579999999999998,0.997842,
AN9114,OTHER,0.001214,0.9987860000000001,
AN9113,OTHER,0.0011619999999999998,0.9988379999999999,
AN11166,OTHER,0.0004,0.9996,
AN11177,OTHER,0.005026,0.994974,
AN9111,OTHER,0.0005639999999999999,0.9994360000000001,
AN11165,OTHER,0.001109,0.998891,
AN11176,OTHER,0.003575,0.996425,
AN9109,OTHER,0.001433,0.998567,
AN9108,OTHER,0.001721,0.9982790000000001,
AN11175,OTHER,0.017433,0.982567,
AN9107,OTHER,0.000755,0.999245,
AN9106,OTHER,0.001121,0.9988790000000001,
AN9105,OTHER,0.00044100000000000004,0.999559,
AN9104,OTHER,0.004128,0.995872,
AN9103,OTHER,0.0009720000000000001,0.999028,
AN9102,OTHER,0.000552,0.999448,
AN9101,OTHER,0.03143,0.96857,
AN9100,OTHER,0.000482,0.999518,
AN11164,OTHER,0.0013,0.9987,
AN11174,OTHER,0.001297,0.9987030000000001,
AN9098,OTHER,0.011011,0.9889889999999999,
AN9097,OTHER,0.000371,0.9996290000000001,
AN9096,OTHER,0.000663,0.999337,
AN9095,OTHER,0.002579,0.9974209999999999,
AN9094,OTHER,0.0005690000000000001,0.999431,
AN9093,OTHER,0.0059229999999999994,0.994077,
AN11930,OTHER,0.000165,0.999835,
AN11929,OTHER,0.036732,0.963268,
AN9091,OTHER,0.001074,0.998926,
AN9090,OTHER,0.005343,0.994657,
AN9089,OTHER,0.002529,0.9974709999999999,
AN11928,OTHER,0.003749,0.996251,
AN9088,OTHER,0.00199,0.9980100000000001,
AN9087,OTHER,0.002778,0.9972219999999999,
AN9086,OTHER,0.001697,0.998303,
AN9085,OTHER,0.0006940000000000001,0.9993059999999999,
AN11182,OTHER,0.0072,0.9928,
AN11163,OTHER,0.0008269999999999999,0.999173,
AN9083,OTHER,0.00040199999999999996,0.999598,
AN9082,OTHER,0.001584,0.998416,
AN9081,OTHER,0.001236,0.998764,
AN9080,OTHER,0.007698,0.992302,
AN9079,OTHER,0.00045999999999999996,0.99954,
AN9078,OTHER,0.001251,0.998749,
AN9077,OTHER,0.001633,0.998367,
AN9076,OTHER,0.000533,0.999467,
AN11926,OTHER,0.246871,0.753129,
AN9075,OTHER,0.002229,0.997771,
AN9074,OTHER,0.000399,0.9996010000000001,
AN9073,SP(Sec/SPI),0.982401,0.017599,CS pos: 19-20. AFA-AV. Pr: 0.7249
AN9072,OTHER,0.0008619999999999999,0.999138,
AN9071,OTHER,0.0006,0.9994,
AN9070,OTHER,0.0033689999999999996,0.9966309999999999,
AN9069,OTHER,0.05451,0.9454899999999999,
AN9068,OTHER,0.000338,0.999662,
AN9067,SP(Sec/SPI),0.993394,0.006606,CS pos: 24-25. AHA-FG. Pr: 0.9044
AN9066,OTHER,0.000591,0.999409,
AN9065,OTHER,0.00038700000000000003,0.999613,
AN9064,OTHER,0.001609,0.998391,
AN9063,OTHER,0.00145,0.99855,
AN9062,OTHER,0.003129,0.996871,
AN9061,OTHER,0.000371,0.9996290000000001,
AN9060,OTHER,0.0008529999999999999,0.9991469999999999,
AN9059,OTHER,0.000524,0.999476,
AN11173,OTHER,0.176787,0.823213,
AN11162,OTHER,0.000978,0.999022,
AN11183,OTHER,0.001641,0.998359,
AN9057,OTHER,0.000558,0.999442,
AN3470,OTHER,0.003022,0.996978,
AN3469,OTHER,0.0024460000000000003,0.997554,
AN3468,OTHER,0.000781,0.9992190000000001,
AN3467,OTHER,0.0008089999999999999,0.9991909999999999,
AN3466,OTHER,0.0005139999999999999,0.9994860000000001,
AN3465,OTHER,0.0009,0.9991,
AN3464,OTHER,0.001452,0.998548,
AN3463,SP(Sec/SPI),0.953156,0.046844,CS pos: 20-21. GFG-AG. Pr: 0.6625
AN3462,OTHER,0.001034,0.998966,
AN3461,OTHER,0.00031800000000000003,0.999682,
AN10417,OTHER,0.00032,0.9996799999999999,
AN10415,OTHER,0.000493,0.9995069999999999,
AN3459,OTHER,0.002425,0.997575,
AN3458,OTHER,0.020768000000000002,0.979232,
AN3457,OTHER,0.0009609999999999999,0.9990389999999999,
AN3456,OTHER,0.003418,0.996582,
AN3455,OTHER,0.000792,0.999208,
AN3454,OTHER,0.000604,0.999396,
AN3453,OTHER,0.000671,0.9993290000000001,
AN3452,OTHER,0.00047400000000000003,0.999526,
AN3451,OTHER,0.000339,0.999661,
AN3450,OTHER,0.00023700000000000001,0.999763,
AN3449,OTHER,0.0025399999999999997,0.99746,
AN3448,OTHER,0.000528,0.9994719999999999,
AN3447,OTHER,0.0009310000000000001,0.9990690000000001,
AN3446,OTHER,0.00022799999999999999,0.9997719999999999,
AN3445,OTHER,0.003722,0.9962780000000001,
AN10414,OTHER,0.001104,0.9988959999999999,
AN10416,OTHER,0.00256,0.99744,
AN10418,OTHER,0.0012029999999999999,0.9987969999999999,
AN10413,OTHER,0.0008289999999999999,0.9991709999999999,
AN3442,OTHER,0.002368,0.997632,
AN3441,OTHER,0.000767,0.999233,
AN10410,OTHER,0.002123,0.997877,
AN10411,OTHER,0.00215,0.99785,
AN3439,OTHER,0.000805,0.999195,
AN3438,OTHER,0.000305,0.9996950000000001,
AN3437,OTHER,0.002054,0.9979459999999999,
AN3435,OTHER,0.001325,0.998675,
AN3434,OTHER,0.0008820000000000001,0.9991180000000001,
AN3433,OTHER,0.00465,0.99535,
AN3432,OTHER,0.0015140000000000002,0.9984860000000001,
AN3431,OTHER,0.0009539999999999999,0.9990459999999999,
AN3430,OTHER,0.000198,0.9998020000000001,
AN3429,OTHER,0.004724,0.995276,
AN10407,OTHER,0.00045999999999999996,0.99954,
AN10409,OTHER,0.001661,0.998339,
AN3427,OTHER,0.0009289999999999999,0.9990709999999999,
AN10408,OTHER,0.000424,0.999576,
AN10406,OTHER,0.0036479999999999998,0.996352,
AN3425,OTHER,0.000236,0.999764,
AN3424,OTHER,0.003904,0.9960959999999999,
AN3423,OTHER,0.00011,0.99989,
AN3422,OTHER,0.00037999999999999997,0.9996200000000001,
AN3421,OTHER,0.364131,0.6358689999999999,
AN3420,OTHER,0.000589,0.999411,
AN3419,OTHER,0.0005110000000000001,0.999489,
