Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
NCU05605T0,OTHER,0.0015789999999999999,0.9984209999999999,
NCU05604T0,SP(Sec/SPI),0.967627,0.032373,CS pos: 22-23. ATA-SS. Pr: 0.4820
NCU05603T0,OTHER,0.001518,0.998482,
NCU05602T0,OTHER,0.00048600000000000005,0.9995139999999999,
NCU05601T0,OTHER,0.009153,0.9908469999999999,
NCU05600T0,OTHER,0.002153,0.9978469999999999,
NCU17088T0,OTHER,0.023381,0.976619,
NCU05599T0,OTHER,0.000336,0.999664,
NCU05598T0,SP(Sec/SPI),0.9700290000000001,0.029970999999999998,CS pos: 23-24. ALA-AF. Pr: 0.7868
NCU05597T0,OTHER,0.269257,0.730743,
NCU05596T0,OTHER,0.001474,0.998526,
NCU05595T0,OTHER,0.293246,0.706754,
NCU05594T0,OTHER,0.02223,0.97777,
NCU05593T2,OTHER,0.000615,0.9993850000000001,
NCU05593T0,OTHER,0.001829,0.9981709999999999,
NCU05593T1,OTHER,0.001521,0.9984790000000001,
NCU05592T0,OTHER,0.002483,0.997517,
NCU05591T0,OTHER,0.0017920000000000002,0.998208,
NCU05589T0,OTHER,0.000296,0.999704,
NCU05588T0,OTHER,0.0018960000000000001,0.9981040000000001,
NCU05587T0,OTHER,0.001907,0.998093,
NCU05587T1,OTHER,0.001907,0.998093,
NCU05586T1,OTHER,0.0009460000000000001,0.9990540000000001,
NCU05586T0,OTHER,0.0009029999999999999,0.9990969999999999,
NCU05585T0,OTHER,0.06579,0.93421,
NCU05584T0,SP(Sec/SPI),0.963683,0.036317,CS pos: 20-21. ILA-QF. Pr: 0.8597
NCU05583T0,OTHER,0.000545,0.999455,
NCU05582T0,OTHER,0.000839,0.9991610000000001,
NCU05581T0,OTHER,0.0071400000000000005,0.9928600000000001,
NCU05580T0,OTHER,0.00054,0.99946,
NCU05579T0,OTHER,0.000822,0.999178,
NCU12097T0,OTHER,0.309871,0.690129,
NCU05578T0,OTHER,0.000791,0.999209,
NCU05577T0,OTHER,0.001137,0.998863,
NCU05576T0,OTHER,0.080238,0.9197620000000001,
NCU05575T0,OTHER,0.0008029999999999999,0.9991969999999999,
NCU05574T1,OTHER,0.001702,0.9982979999999999,
NCU05574T0,OTHER,0.0012230000000000001,0.998777,
NCU10186T0,OTHER,0.0010810000000000001,0.998919,
NCU05572T0,OTHER,0.0007469999999999999,0.9992530000000001,
NCU05571T0,OTHER,0.00047599999999999997,0.999524,
NCU05570T0,OTHER,0.005464,0.9945360000000001,
NCU05569T0,OTHER,0.000611,0.999389,
NCU05568T0,OTHER,0.000607,0.999393,
NCU05567T0,SP(Sec/SPI),0.9918319999999999,0.008168,CS pos: 18-19. ALA-TP. Pr: 0.5102
NCU05566T0,OTHER,0.002015,0.997985,
NCU05565T0,OTHER,0.000489,0.999511,
NCU05565T1,OTHER,0.000489,0.999511,
NCU05564T0,OTHER,0.002575,0.997425,
NCU05564T2,OTHER,0.001335,0.9986649999999999,
NCU05564T1,OTHER,0.001335,0.9986649999999999,
NCU05563T0,OTHER,0.001674,0.998326,
NCU05561T0,OTHER,0.020553000000000002,0.979447,
NCU05560T0,OTHER,0.008232999999999999,0.991767,
NCU05559T0,OTHER,0.001256,0.9987440000000001,
NCU05558T0,OTHER,0.0016699999999999998,0.9983299999999999,
NCU05557T0,OTHER,0.000296,0.999704,
NCU05556T0,OTHER,0.010143000000000001,0.989857,
NCU05555T0,OTHER,0.443338,0.556662,
NCU05554T0,OTHER,0.000505,0.999495,
NCU05553T0,OTHER,0.000602,0.999398,
NCU05552T0,OTHER,0.01612,0.98388,
NCU05551T0,OTHER,0.001425,0.998575,
NCU05550T0,OTHER,0.0018210000000000001,0.998179,
NCU05548T0,OTHER,0.002816,0.997184,
NCU05547T0,SP(Sec/SPI),0.9969809999999999,0.003019,CS pos: 20-21. VSA-SA. Pr: 0.5249
NCU05546T0,OTHER,0.002604,0.997396,
NCU05545T0,OTHER,0.000583,0.999417,
NCU05544T1,OTHER,0.012139,0.9878610000000001,
NCU05544T0,OTHER,0.012139,0.9878610000000001,
NCU05543T0,OTHER,0.0015300000000000001,0.9984700000000001,
NCU05542T0,OTHER,0.000795,0.9992049999999999,
NCU05541T0,OTHER,0.0038280000000000002,0.996172,
NCU05540T0,OTHER,0.001513,0.9984870000000001,
NCU05539T0,OTHER,0.129795,0.8702049999999999,
NCU05539T1,OTHER,0.129795,0.8702049999999999,
NCU12099T0,OTHER,0.0005099999999999999,0.99949,
NCU05538T0,OTHER,0.000138,0.999862,
NCU05537T0,OTHER,0.001477,0.9985229999999999,
NCU05536T0,OTHER,0.0026379999999999997,0.9973620000000001,
NCU05535T0,OTHER,0.001025,0.998975,
NCU05534T0,SP(Sec/SPI),0.991405,0.008595,CS pos: 21-22. ALA-DF. Pr: 0.9484
NCU05532T0,OTHER,0.0009609999999999999,0.9990389999999999,
NCU05531T0,OTHER,0.000308,0.999692,
NCU05530T0,OTHER,0.000901,0.999099,
NCU05529T0,OTHER,0.0008210000000000001,0.999179,
NCU05528T0,OTHER,0.000394,0.999606,
NCU05527T0,OTHER,0.0004940000000000001,0.9995059999999999,
NCU05526T2,OTHER,0.000683,0.999317,
NCU05526T1,OTHER,0.0015429999999999999,0.9984569999999999,
NCU05526T0,OTHER,0.0015429999999999999,0.9984569999999999,
NCU05525T0,OTHER,0.011304,0.9886959999999999,
NCU05524T0,OTHER,0.002696,0.9973040000000001,
NCU05523T0,OTHER,0.000529,0.9994709999999999,
NCU05522T0,OTHER,0.001026,0.998974,
NCU05521T1,OTHER,0.016509,0.983491,
NCU05521T0,OTHER,0.016509,0.983491,
NCU05520T0,OTHER,0.0005679999999999999,0.999432,
NCU05519T0,OTHER,0.0008539999999999999,0.9991459999999999,
NCU05518T0,OTHER,0.000587,0.9994129999999999,
NCU05517T0,OTHER,0.0015660000000000001,0.998434,
NCU12100T0,OTHER,0.005319,0.9946809999999999,
NCU05516T0,OTHER,0.019306999999999998,0.980693,
NCU05515T0,OTHER,0.011803,0.9881969999999999,
NCU05514T0,OTHER,0.0059310000000000005,0.9940690000000001,
NCU05513T0,OTHER,0.0008269999999999999,0.999173,
NCU17100T0,OTHER,0.017884999999999998,0.982115,
NCU05512T0,OTHER,0.0053549999999999995,0.9946450000000001,
NCU05511T0,OTHER,0.001045,0.9989549999999999,
NCU17101T0,OTHER,0.0053950000000000005,0.994605,
NCU05510T0,OTHER,0.001596,0.9984040000000001,
NCU05508T0,OTHER,0.000959,0.999041,
NCU05508T1,OTHER,0.000959,0.999041,
NCU05507T0,OTHER,0.0012640000000000001,0.9987360000000001,
NCU05506T0,OTHER,0.007092,0.992908,
NCU05505T0,OTHER,0.001283,0.998717,
NCU05504T0,OTHER,0.010018,0.9899819999999999,
NCU05503T0,OTHER,0.000261,0.9997389999999999,
NCU05502T0,OTHER,0.003348,0.9966520000000001,
NCU05501T0,OTHER,0.001443,0.9985569999999999,
NCU05500T0,OTHER,0.0008029999999999999,0.9991969999999999,
NCU05500T1,OTHER,0.0008029999999999999,0.9991969999999999,
NCU05499T0,OTHER,0.000949,0.999051,
NCU05498T0,OTHER,0.001175,0.998825,
NCU12104T0,OTHER,0.000261,0.9997389999999999,
NCU05495T0,OTHER,0.0009449999999999999,0.9990549999999999,
NCU05494T0,SP(Sec/SPI),0.960327,0.039673,CS pos: 28-29. ATA-LP. Pr: 0.6386
NCU05493T0,OTHER,0.001175,0.998825,
NCU05492T0,OTHER,0.001289,0.998711,
NCU05491T0,OTHER,0.0020210000000000002,0.9979790000000001,
NCU05490T0,OTHER,0.00053,0.9994700000000001,
NCU05490T1,OTHER,0.00053,0.9994700000000001,
NCU05488T0,OTHER,0.0010609999999999999,0.9989389999999999,
NCU17104T0,OTHER,0.22116999999999998,0.77883,
NCU05485T0,OTHER,0.010629000000000001,0.9893709999999999,
NCU10009T0,OTHER,0.000426,0.999574,
NCU10010T0,OTHER,0.00495,0.99505,
NCU10011T0,OTHER,0.163601,0.836399,
NCU10012T0,OTHER,0.003087,0.9969129999999999,
NCU09873T0,OTHER,0.000488,0.9995120000000001,
NCU09872T0,OTHER,0.0018859999999999999,0.998114,
NCU17105T0,OTHER,0.001015,0.998985,
NCU09871T0,OTHER,0.00038500000000000003,0.9996149999999999,
NCU09870T0,OTHER,0.000317,0.999683,
NCU09869T0,OTHER,0.001204,0.9987959999999999,
NCU09869T1,OTHER,0.001819,0.998181,
NCU03846T0,OTHER,0.002306,0.9976940000000001,
NCU03846T1,OTHER,0.002306,0.9976940000000001,
NCU03847T0,OTHER,0.000252,0.999748,
NCU03848T0,OTHER,0.013941,0.986059,
NCU03848T1,OTHER,0.013941,0.986059,
NCU12121T0,OTHER,0.00144,0.99856,
NCU03850T0,OTHER,0.0009519999999999999,0.9990479999999999,
NCU03851T0,OTHER,0.0007,0.9993,
NCU03852T0,OTHER,0.001303,0.998697,
NCU03853T0,OTHER,0.000892,0.999108,
NCU03854T0,OTHER,0.022758,0.977242,
NCU03855T0,OTHER,0.00038500000000000003,0.9996149999999999,
NCU03855T1,OTHER,0.00038500000000000003,0.9996149999999999,
NCU03856T0,OTHER,0.000786,0.9992139999999999,
NCU03857T2,OTHER,0.000297,0.9997030000000001,
NCU03857T0,OTHER,0.000297,0.9997030000000001,
NCU03857T1,OTHER,0.000297,0.9997030000000001,
NCU03858T0,OTHER,0.001057,0.998943,
NCU03859T0,OTHER,0.003256,0.9967440000000001,
NCU03860T0,OTHER,0.001011,0.9989889999999999,
NCU03861T0,SP(Sec/SPI),0.766828,0.233172,CS pos: 27-28. VHA-ST. Pr: 0.5733
NCU03862T1,OTHER,0.001573,0.9984270000000001,
NCU03862T0,OTHER,0.001573,0.9984270000000001,
NCU03863T0,OTHER,0.000884,0.999116,
NCU12120T0,OTHER,0.0021850000000000003,0.997815,
NCU03864T0,OTHER,0.004123,0.995877,
NCU03868T0,OTHER,0.004737,0.9952629999999999,
NCU03870T0,OTHER,0.0013310000000000002,0.998669,
NCU03870T1,OTHER,0.002623,0.9973770000000001,
NCU11263T0,OTHER,0.005286,0.994714,
NCU11263T1,OTHER,0.000391,0.999609,
NCU11264T0,OTHER,0.002355,0.9976450000000001,
NCU03873T0,SP(Sec/SPI),0.999,0.001,CS pos: 17-18. AAA-QT. Pr: 0.3349
NCU03874T0,OTHER,0.0008300000000000001,0.9991700000000001,
NCU03875T0,OTHER,0.001183,0.998817,
NCU03876T0,OTHER,0.0061649999999999995,0.993835,
NCU03877T0,OTHER,0.000699,0.999301,
NCU03877T1,OTHER,0.00045700000000000005,0.9995430000000001,
NCU03878T0,OTHER,0.0008179999999999999,0.999182,
NCU03879T0,OTHER,0.003999,0.996001,
NCU03880T0,OTHER,0.0013779999999999999,0.9986219999999999,
NCU03881T0,OTHER,0.000865,0.999135,
NCU03882T0,OTHER,0.001174,0.998826,
NCU03882T1,OTHER,0.001174,0.998826,
NCU03883T0,OTHER,0.000991,0.999009,
NCU03884T0,OTHER,0.000327,0.9996729999999999,
NCU03885T0,OTHER,0.001279,0.9987209999999999,
NCU12119T0,OTHER,0.0008550000000000001,0.9991450000000001,
NCU03886T0,OTHER,0.000348,0.9996520000000001,
NCU03887T0,OTHER,0.0010960000000000002,0.9989040000000001,
NCU03888T0,OTHER,0.001836,0.9981639999999999,
NCU03889T0,OTHER,0.00072,0.99928,
NCU03890T0,OTHER,0.001049,0.998951,
NCU03891T0,OTHER,0.000553,0.999447,
NCU15836T0,OTHER,0.000601,0.9993989999999999,
NCU03892T0,OTHER,0.000388,0.9996120000000001,
NCU17107T0,OTHER,0.003098,0.9969020000000001,
NCU03893T0,OTHER,0.000603,0.999397,
NCU03894T2,OTHER,0.0005099999999999999,0.99949,
NCU03894T1,OTHER,0.000271,0.9997290000000001,
NCU03894T0,OTHER,0.000271,0.9997290000000001,
NCU03895T0,SP(Sec/SPI),0.875215,0.124785,CS pos: 25-26. CWA-AT. Pr: 0.3681
NCU03897T0,OTHER,0.00022999999999999998,0.99977,
NCU03897T1,OTHER,0.00022999999999999998,0.99977,
NCU03898T0,OTHER,0.0018969999999999998,0.9981030000000001,
NCU03899T0,OTHER,0.000392,0.9996079999999999,
NCU03901T0,OTHER,0.002337,0.997663,
NCU03903T0,OTHER,0.099585,0.900415,
NCU03904T0,OTHER,0.000442,0.999558,
NCU03905T0,OTHER,0.005647,0.994353,
NCU03906T0,OTHER,0.0008460000000000001,0.9991540000000001,
NCU03907T0,OTHER,0.040089,0.9599110000000001,
NCU03908T0,OTHER,0.011453,0.988547,
NCU03909T0,OTHER,0.00045,0.99955,
NCU03910T0,OTHER,0.00024900000000000004,0.9997510000000001,
NCU03911T0,OTHER,0.0017980000000000001,0.998202,
NCU03913T0,OTHER,0.003821,0.996179,
NCU03914T0,OTHER,0.0019030000000000002,0.9980969999999999,
NCU03915T0,OTHER,0.0006940000000000001,0.9993059999999999,
NCU03918T0,OTHER,0.000833,0.999167,
NCU03921T0,OTHER,0.0036229999999999995,0.9963770000000001,
NCU03922T0,OTHER,0.000628,0.9993719999999999,
NCU03924T0,OTHER,0.000357,0.9996430000000001,
NCU03925T0,OTHER,0.000572,0.9994280000000001,
NCU17108T0,OTHER,0.000334,0.9996659999999999,
NCU17108T1,OTHER,0.000334,0.9996659999999999,
NCU03926T0,OTHER,0.000294,0.999706,
NCU03928T0,OTHER,0.000344,0.999656,
NCU03929T0,OTHER,0.00042300000000000004,0.999577,
NCU03931T0,OTHER,0.001261,0.9987389999999999,
NCU03932T0,OTHER,0.000147,0.9998530000000001,
NCU03934T0,OTHER,0.001382,0.998618,
NCU03935T0,OTHER,0.003749,0.996251,
NCU03936T0,OTHER,0.000668,0.999332,
NCU03937T0,OTHER,0.001291,0.9987090000000001,
NCU03938T0,OTHER,0.000388,0.9996120000000001,
NCU03940T0,OTHER,0.000552,0.999448,
NCU10314T0,OTHER,0.0008179999999999999,0.999182,
NCU03944T0,OTHER,0.00662,0.9933799999999999,
NCU03946T1,OTHER,0.000395,0.999605,
NCU03946T0,OTHER,0.000395,0.999605,
NCU03947T0,OTHER,0.001036,0.998964,
NCU03948T0,SP(Sec/SPI),0.802184,0.19781600000000002,CS pos: 37-38. ASS-FS. Pr: 0.7161
NCU03949T0,OTHER,0.003602,0.996398,
NCU03950T0,OTHER,0.00044,0.99956,
NCU03952T0,OTHER,0.00066,0.99934,
NCU03953T0,OTHER,0.000712,0.999288,
NCU03954T1,OTHER,0.001545,0.998455,
NCU03954T0,OTHER,0.001545,0.998455,
NCU03955T0,OTHER,0.000643,0.9993569999999999,
NCU03956T0,OTHER,0.000397,0.999603,
NCU03957T0,OTHER,0.001123,0.998877,
NCU03960T0,OTHER,0.00044699999999999997,0.999553,
NCU03961T0,OTHER,0.002865,0.997135,
NCU03962T0,OTHER,0.000758,0.999242,
NCU03963T0,OTHER,0.0017800000000000001,0.9982200000000001,
NCU03964T0,OTHER,0.000993,0.999007,
NCU03965T1,OTHER,0.006168,0.9938319999999999,
NCU03965T0,OTHER,0.002921,0.997079,
NCU03966T0,OTHER,0.0027600000000000003,0.99724,
NCU03967T0,OTHER,0.001209,0.998791,
NCU03968T0,OTHER,0.0018850000000000002,0.998115,
NCU03969T0,OTHER,0.00059,0.99941,
NCU17113T0,OTHER,0.00105,0.99895,
NCU03970T0,OTHER,0.0031100000000000004,0.9968899999999999,
NCU03971T0,OTHER,0.0011949999999999999,0.9988049999999999,
NCU03972T0,OTHER,0.028946,0.9710540000000001,
NCU03973T0,OTHER,0.000834,0.999166,
NCU17114T0,OTHER,0.001928,0.998072,
NCU03974T0,OTHER,0.001225,0.998775,
NCU03975T0,OTHER,0.001497,0.998503,
NCU03976T0,OTHER,0.022562,0.9774379999999999,
NCU03977T0,OTHER,0.0007610000000000001,0.999239,
NCU03978T0,SP(Sec/SPI),0.9498110000000001,0.050189,CS pos: 20-21. SSA-LI. Pr: 0.6016
NCU03979T0,OTHER,0.00023999999999999998,0.99976,
NCU03980T0,OTHER,0.00042800000000000005,0.9995719999999999,
NCU03981T1,OTHER,0.000475,0.999525,
NCU03981T0,OTHER,0.000475,0.999525,
NCU03982T0,SP(Sec/SPI),0.930298,0.069702,CS pos: 32-33. AHA-ND. Pr: 0.7509
NCU03983T0,OTHER,0.000278,0.9997219999999999,
NCU03984T0,OTHER,0.000502,0.999498,
NCU03985T0,OTHER,0.002332,0.997668,
NCU03986T0,OTHER,0.0010890000000000001,0.9989110000000001,
NCU12114T0,OTHER,0.006540000000000001,0.99346,
NCU17115T0,OTHER,0.001274,0.998726,
NCU12112T1,OTHER,0.002793,0.997207,
NCU12112T0,OTHER,0.002793,0.997207,
NCU03988T0,OTHER,0.000843,0.999157,
NCU03989T0,OTHER,0.001454,0.9985459999999999,
NCU03990T0,OTHER,0.002048,0.9979520000000001,
NCU03990T1,OTHER,0.002048,0.9979520000000001,
NCU03991T0,OTHER,0.00121,0.99879,
NCU03992T0,OTHER,0.0006320000000000001,0.999368,
NCU03993T0,OTHER,0.000727,0.999273,
NCU03994T0,OTHER,0.00018600000000000002,0.999814,
NCU03995T0,SP(Sec/SPI),0.936759,0.06324099999999999,CS pos: 19-20. SFA-AR. Pr: 0.7371
NCU03996T0,SP(Sec/SPI),0.783066,0.21693400000000002,CS pos: 17-18. AIA-AP. Pr: 0.3979
NCU03997T0,OTHER,0.000634,0.999366,
NCU03998T0,OTHER,0.001403,0.998597,
NCU04001T0,OTHER,0.0022199999999999998,0.9977799999999999,
NCU04002T0,OTHER,0.000801,0.999199,
NCU04003T0,SP(Sec/SPI),0.991196,0.008804000000000001,CS pos: 16-17. AQA-LH. Pr: 0.9372
NCU04005T0,OTHER,0.000959,0.999041,
NCU04005T1,OTHER,0.000959,0.999041,
NCU04006T0,OTHER,0.004698,0.995302,
NCU04007T0,OTHER,0.0018390000000000001,0.9981610000000001,
NCU04008T0,OTHER,0.001352,0.998648,
NCU04009T0,OTHER,0.00173,0.9982700000000001,
NCU04010T0,OTHER,0.001119,0.9988809999999999,
NCU12111T0,OTHER,0.014243,0.985757,
NCU04012T0,OTHER,0.004248,0.9957520000000001,
NCU04013T1,OTHER,0.000337,0.999663,
NCU04013T0,OTHER,0.000337,0.999663,
NCU04014T0,OTHER,0.003462,0.9965379999999999,
NCU04015T0,OTHER,0.001668,0.998332,
NCU04016T0,OTHER,0.002055,0.9979450000000001,
NCU17116T0,OTHER,0.008756,0.991244,
NCU04017T0,OTHER,0.000252,0.999748,
NCU04018T0,OTHER,0.001741,0.998259,
NCU04019T0,OTHER,0.001323,0.998677,
NCU04020T0,OTHER,0.0005549999999999999,0.999445,
NCU04021T0,OTHER,0.003279,0.996721,
NCU04022T0,OTHER,0.002224,0.997776,
NCU04024T0,OTHER,0.000684,0.999316,
NCU04025T0,OTHER,0.001395,0.998605,
NCU04026T0,OTHER,0.000442,0.999558,
NCU04027T0,OTHER,0.001596,0.9984040000000001,
NCU04028T0,OTHER,0.00040199999999999996,0.999598,
NCU04029T0,OTHER,0.001194,0.998806,
NCU04030T0,OTHER,0.000356,0.9996440000000001,
NCU04031T0,OTHER,0.00020099999999999998,0.999799,
NCU04032T0,OTHER,0.000215,0.999785,
NCU04033T0,SP(Sec/SPI),0.9899370000000001,0.010062999999999999,CS pos: 18-19. AAA-QG. Pr: 0.4466
NCU04034T0,OTHER,0.0008410000000000001,0.999159,
NCU04035T0,OTHER,0.002414,0.9975860000000001,
NCU04036T0,OTHER,0.000588,0.9994120000000001,
NCU04037T0,OTHER,0.088443,0.911557,
NCU04038T0,OTHER,0.005956,0.994044,
NCU04039T0,OTHER,0.000711,0.999289,
NCU04040T0,OTHER,0.000681,0.9993190000000001,
NCU04041T0,OTHER,0.0007030000000000001,0.9992969999999999,
NCU04042T0,OTHER,0.000617,0.999383,
NCU04043T0,OTHER,0.001296,0.998704,
NCU04044T0,OTHER,0.003199,0.996801,
NCU04045T0,OTHER,0.000362,0.9996379999999999,
NCU04046T0,OTHER,0.001906,0.998094,
NCU04047T0,OTHER,0.00042,0.9995799999999999,
NCU04048T0,OTHER,0.00031,0.99969,
NCU04049T0,OTHER,0.00041,0.99959,
NCU04050T0,OTHER,0.003259,0.996741,
NCU04051T0,OTHER,0.0005009999999999999,0.999499,
NCU04052T0,OTHER,0.004161,0.9958389999999999,
NCU04053T0,OTHER,0.076646,0.9233540000000001,
NCU04054T0,OTHER,0.003097,0.9969030000000001,
NCU04058T0,OTHER,0.00037400000000000004,0.999626,
NCU04059T0,OTHER,0.000582,0.999418,
NCU04060T0,SP(Sec/SPI),0.986332,0.013668000000000001,CS pos: 21-22. AKA-AQ. Pr: 0.8023
NCU04061T0,OTHER,0.001103,0.9988969999999999,
NCU04062T0,OTHER,0.001044,0.998956,
NCU04063T0,OTHER,0.001221,0.9987790000000001,
NCU04064T0,OTHER,0.003015,0.996985,
NCU04065T0,OTHER,0.001443,0.9985569999999999,
NCU04066T0,SP(Sec/SPI),0.993215,0.006784999999999999,CS pos: 27-28. VQA-AA. Pr: 0.8279
NCU04067T0,SP(Sec/SPI),0.9340360000000001,0.065964,CS pos: 20-21. SLA-FS. Pr: 0.6724
NCU04068T0,OTHER,0.002167,0.997833,
NCU04069T0,OTHER,0.011090000000000001,0.9889100000000001,
NCU04070T0,SP(Sec/SPI),0.9956360000000001,0.004364,CS pos: 30-31. VRA-DP. Pr: 0.5107
NCU04071T0,OTHER,0.00731,0.99269,
NCU04072T0,OTHER,0.000429,0.9995709999999999,
NCU04073T0,OTHER,0.002107,0.997893,
NCU04074T0,OTHER,0.000571,0.9994290000000001,
NCU04075T0,OTHER,0.00044699999999999997,0.999553,
NCU04076T0,OTHER,0.002791,0.997209,
NCU04077T0,OTHER,0.0016710000000000002,0.9983290000000001,
NCU04078T0,OTHER,0.000949,0.999051,
NCU12107T0,OTHER,0.005146,0.9948540000000001,
NCU04079T0,OTHER,0.001259,0.998741,
NCU04080T0,OTHER,0.018935,0.981065,
NCU04081T0,OTHER,0.00045599999999999997,0.9995440000000001,
NCU04082T0,OTHER,0.000241,0.9997590000000001,
NCU04083T0,OTHER,0.000206,0.9997940000000001,
NCU04084T0,OTHER,0.000136,0.999864,
NCU04085T0,OTHER,0.000799,0.999201,
NCU04086T0,OTHER,0.000734,0.999266,
NCU04087T0,OTHER,0.00098,0.99902,
NCU04088T0,OTHER,0.008454000000000001,0.9915459999999999,
NCU04089T0,OTHER,0.008272,0.991728,
NCU04090T0,SP(Sec/SPI),0.949153,0.050847,CS pos: 24-25. VTA-EI. Pr: 0.8131
NCU04091T0,OTHER,0.000656,0.999344,
NCU04092T0,OTHER,0.000298,0.9997020000000001,
NCU09859T0,SP(Sec/SPI),0.680318,0.319682,CS pos: 21-22. VFA-RR. Pr: 0.6188
NCU09860T1,OTHER,0.001973,0.998027,
NCU09860T0,OTHER,0.001973,0.998027,
NCU09861T0,OTHER,0.0009130000000000001,0.9990870000000001,
NCU09861T1,OTHER,0.002968,0.9970319999999999,
NCU09862T0,OTHER,0.00062,0.9993799999999999,
NCU09863T0,OTHER,0.040979,0.9590209999999999,
NCU09864T0,OTHER,0.00034700000000000003,0.999653,
NCU09865T0,OTHER,0.000695,0.9993049999999999,
NCU09866T0,OTHER,0.001341,0.998659,
NCU09866T1,OTHER,0.001341,0.998659,
NCU09866T3,OTHER,0.000508,0.999492,
NCU09866T2,OTHER,0.000508,0.999492,
NCU09867T0,OTHER,0.000713,0.999287,
NCU09868T0,SP(Sec/SPI),0.9886790000000001,0.011321,CS pos: 21-22. ILA-FG. Pr: 0.6787
NCU06013T0,OTHER,0.005358,0.994642,
NCU17123T0,OTHER,0.002799,0.997201,
NCU06012T0,OTHER,0.026031,0.9739690000000001,
NCU06011T0,OTHER,0.001035,0.998965,
NCU06010T0,SP(Sec/SPI),0.997331,0.002669,CS pos: 28-29. AHA-VP. Pr: 0.9735
NCU06010T1,SP(Sec/SPI),0.997331,0.002669,CS pos: 28-29. AHA-VP. Pr: 0.9735
NCU06009T0,OTHER,0.0009429999999999999,0.999057,
NCU06008T0,OTHER,0.002032,0.9979680000000001,
NCU06007T0,OTHER,0.001027,0.998973,
NCU06006T0,OTHER,0.000699,0.999301,
NCU06005T0,OTHER,0.001894,0.9981059999999999,
NCU06003T0,OTHER,0.007012000000000001,0.9929879999999999,
NCU06001T0,OTHER,0.002236,0.997764,
NCU06000T0,OTHER,0.0018850000000000002,0.998115,
NCU05999T0,OTHER,0.000413,0.9995870000000001,
NCU05998T0,OTHER,0.0015199999999999999,0.9984799999999999,
NCU17126T0,OTHER,0.000459,0.999541,
NCU05996T0,OTHER,0.0017399999999999998,0.99826,
NCU05995T0,OTHER,0.0022760000000000002,0.9977239999999999,
NCU11215T0,OTHER,0.00037200000000000004,0.9996280000000001,
NCU05994T1,OTHER,0.00168,0.9983200000000001,
NCU05994T0,OTHER,0.00168,0.9983200000000001,
NCU12125T0,OTHER,0.0017,0.9983,
NCU12126T0,OTHER,0.002866,0.997134,
NCU05992T0,OTHER,0.002811,0.997189,
NCU05991T0,OTHER,0.000572,0.9994280000000001,
NCU05990T0,OTHER,0.001092,0.998908,
NCU05990T1,OTHER,0.001092,0.998908,
NCU05990T2,OTHER,0.001092,0.998908,
NCU05989T0,OTHER,0.001902,0.9980979999999999,
NCU05989T1,OTHER,0.00047599999999999997,0.999524,
NCU05988T1,OTHER,0.00114,0.9988600000000001,
NCU05988T2,OTHER,0.00114,0.9988600000000001,
NCU05988T0,OTHER,0.00061,0.99939,
NCU05987T0,OTHER,0.003453,0.996547,
NCU05986T0,OTHER,0.017671,0.9823290000000001,
NCU05985T0,OTHER,0.001116,0.998884,
NCU05984T0,OTHER,0.002716,0.9972840000000001,
NCU05983T0,OTHER,0.0006389999999999999,0.999361,
NCU05982T0,OTHER,0.001269,0.9987309999999999,
NCU05981T0,OTHER,0.003751,0.9962489999999999,
NCU05980T0,SP(Sec/SPI),0.8356469999999999,0.164353,CS pos: 35-36. SEA-QF. Pr: 0.8066
NCU05979T0,OTHER,0.00041600000000000003,0.999584,
NCU05978T0,OTHER,0.246833,0.753167,
NCU05977T0,OTHER,0.001882,0.9981180000000001,
NCU05976T0,OTHER,0.0069489999999999994,0.993051,
NCU11216T0,OTHER,0.000546,0.9994540000000001,
NCU05974T0,SP(Sec/SPI),0.996209,0.0037909999999999997,CS pos: 17-18. VSA-QT. Pr: 0.6697
NCU05973T0,OTHER,0.0076489999999999995,0.992351,
NCU05972T0,OTHER,0.0005,0.9995,
NCU05971T0,OTHER,0.000552,0.999448,
NCU05970T0,OTHER,0.0010949999999999998,0.9989049999999999,
NCU10049T0,OTHER,0.00037400000000000004,0.999626,
NCU10048T0,OTHER,0.004372,0.9956280000000001,
NCU10046T0,OTHER,0.001748,0.998252,
NCU10045T1,SP(Sec/SPI),0.999352,0.000648,CS pos: 20-21. ALA-AT. Pr: 0.8750
NCU10045T0,SP(Sec/SPI),0.999352,0.000648,CS pos: 20-21. ALA-AT. Pr: 0.8750
NCU05969T0,SP(Sec/SPI),0.968202,0.031798,CS pos: 23-24. AHG-HV. Pr: 0.5281
NCU05968T0,OTHER,0.00034500000000000004,0.999655,
NCU05967T0,OTHER,0.113324,0.886676,
NCU05966T0,OTHER,0.000677,0.999323,
NCU05965T0,SP(Sec/SPI),0.918458,0.08154199999999999,CS pos: 19-20. CCA-LV. Pr: 0.4055
NCU05964T0,OTHER,0.001274,0.998726,
NCU17127T0,OTHER,0.11038099999999999,0.889619,
NCU05962T0,OTHER,0.000296,0.999704,
NCU05961T0,OTHER,0.001582,0.998418,
NCU05960T0,OTHER,0.3432,0.6568,
NCU05959T0,OTHER,0.000195,0.9998049999999999,
NCU05958T0,OTHER,0.000687,0.9993129999999999,
NCU05957T0,OTHER,0.048999,0.951001,
NCU05956T0,OTHER,0.000526,0.999474,
